order_id,orderline_id,sku,quantity,picking_unit,unit_of_measure,order_date,picking_date,picking_time,ship_date,ship_time,customer_id,shipping_method
SO-200071,SO-200071-02,CA-1094,1,piece,EA,2025-01-03,2025-01-03,15:10:43,2025-01-04,12:41:43,C-18106,CEP
SO-200071,SO-200071-03,EL-1003,3,piece,EA,2025-01-03,2025-01-03,15:10:43,2025-01-04,12:41:43,C-18106,CEP
SO-200072,SO-200072-01,AU-1135,2,piece,EA,2025-01-03,2025-01-03,07:49:10,2025-01-04,09:21:11,C-11371,Freight
SO-200072,SO-200072-02,OF-1045,15,piece,EA,2025-01-03,2025-01-03,07:49:10,2025-01-04,09:21:11,C-11371,Freight
SO-200072,SO-200072-03,AU-1131,16,piece,EA,2025-01-03,2025-01-03,07:49:10,2025-01-04,09:21:11,C-11371,Freight
SO-200072,SO-200072-04,TG-1112,4,piece,EA,2025-01-03,2025-01-03,07:49:10,2025-01-04,09:21:11,C-11371,Freight
SO-200073,SO-200073-01,EL-1008,3,piece,PK,2025-01-03,2025-01-04,16:10:30,2025-01-04,17:37:06,C-12348,CEP
SO-200073,SO-200073-02,CA-1098,48,piece,EA,2025-01-03,2025-01-04,16:10:30,2025-01-04,17:37:06,C-12348,CEP
SO-200073,SO-200073-03,HK-1024,1,piece,SET,2025-01-03,2025-01-04,16:10:30,2025-01-04,17:37:06,C-12348,CEP
SO-200073,SO-200073-04,SP-1084,4,piece,EA,2025-01-03,2025-01-04,16:10:30,2025-01-04,17:37:06,C-12348,CEP
SO-200073,SO-200073-05,OF-1048,3,piece,EA,2025-01-03,2025-01-04,16:10:30,2025-01-04,17:37:06,C-12348,CEP
SO-200073,SO-200073-06,PS-1119,19,piece,EA,2025-01-03,2025-01-04,16:10:30,2025-01-04,17:37:06,C-12348,CEP
SO-200073,SO-200073-07,HK-1027,2,piece,SET,2025-01-03,2025-01-04,16:10:30,2025-01-04,17:37:06,C-12348,CEP
SO-200073,SO-200073-08,AU-1131,3,piece,EA,2025-01-03,2025-01-04,16:10:30,2025-01-04,17:37:06,C-12348,CEP
SO-200073,SO-200073-09,CA-1099,5,piece,SET,2025-01-03,2025-01-04,16:10:30,2025-01-04,17:37:06,C-12348,CEP
SO-200074,SO-200074-01,CA-1104,1,piece,EA,2025-01-03,2025-01-03,14:14:46,2025-01-03,12:18:56,C-14840,Freight
SO-200075,SO-200075-01,TG-1112,5,piece,EA,2025-01-03,2025-01-04,19:58:45,2025-01-04,18:10:20,C-17460,CEP
SO-200075,SO-200075-02,OF-1059,3,piece,SET,2025-01-03,2025-01-04,19:58:45,2025-01-04,18:10:20,C-17460,CEP
SO-200075,SO-200075-03,SP-1089,1,piece,EA,2025-01-03,2025-01-04,19:58:45,2025-01-04,18:10:20,C-17460,CEP
SO-200075,SO-200075-04,CA-1095,5,piece,EA,2025-01-03,2025-01-04,19:58:45,2025-01-04,18:10:20,C-17460,CEP
SO-200075,SO-200075-05,OF-1042,2,piece,EA,2025-01-03,2025-01-04,19:58:45,2025-01-04,18:10:20,C-17460,CEP
SO-200076,SO-200076-01,TG-1109,5,piece,PK,2025-01-03,2025-01-04,09:29:06,2025-01-05,18:19:00,C-19323,CEP
SO-200077,SO-200077-01,SP-1086,5,piece,SET,2025-01-03,2025-01-03,07:16:02,2025-01-03,15:59:16,C-10230,Express
SO-200078,SO-200078-01,HB-1066,5,piece,EA,2025-01-03,2025-01-03,10:22:37,2025-01-03,17:54:28,C-18685,CEP
SO-200078,SO-200078-02,CA-1101,2,piece,EA,2025-01-03,2025-01-03,10:22:37,2025-01-03,17:54:28,C-18685,CEP
SO-200078,SO-200078-03,CA-1098,3,piece,EA,2025-01-03,2025-01-03,10:22:37,2025-01-03,17:54:28,C-18685,CEP
SO-200078,SO-200078-04,EL-1003,48,piece,EA,2025-01-03,2025-01-03,10:22:37,2025-01-03,17:54:28,C-18685,CEP
SO-200078,SO-200078-05,CA-1094,5,piece,EA,2025-01-03,2025-01-03,10:22:37,2025-01-03,17:54:28,C-18685,CEP
SO-200079,SO-200079-01,AU-1131,2,piece,EA,2025-01-03,2025-01-03,17:22:27,2025-01-03,10:37:03,C-15846,Freight
SO-200079,SO-200079-02,CA-1095,3,piece,EA,2025-01-03,2025-01-03,17:22:27,2025-01-03,10:37:03,C-15846,Freight
SO-200079,SO-200079-03,EL-1011,2,piece,EA,2025-01-03,2025-01-03,17:22:27,2025-01-03,10:37:03,C-15846,Freight
SO-200079,SO-200079-04,SP-1084,1,piece,EA,2025-01-03,2025-01-03,17:22:27,2025-01-03,10:37:03,C-15846,Freight
SO-200080,SO-200080-01,EL-1011,5,piece,EA,2025-01-03,2025-01-03,15:51:41,2025-01-04,07:53:55,C-17242,CEP
SO-200080,SO-200080-02,EL-1020,3,piece,EA,2025-01-03,2025-01-03,15:51:41,2025-01-04,07:53:55,C-17242,CEP
SO-200080,SO-200080-03,AU-1131,3,piece,EA,2025-01-03,2025-01-03,15:51:41,2025-01-04,07:53:55,C-17242,CEP
SO-200081,SO-200081-01,SP-1089,3,piece,EA,2025-01-03,2025-01-03,07:53:03,2025-01-03,08:37:19,C-13659,CEP
SO-200081,SO-200081-02,HK-1032,3,piece,EA,2025-01-03,2025-01-03,07:53:03,2025-01-03,08:37:19,C-13659,CEP
SO-200081,SO-200081-03,AU-1128,4,piece,PK,2025-01-03,2025-01-03,07:53:03,2025-01-03,08:37:19,C-13659,CEP
SO-200082,SO-200082-01,HK-1027,1,piece,SET,2025-01-04,2025-01-04,10:01:05,2025-01-05,06:11:26,C-15044,Express
SO-200082,SO-200082-02,EL-1011,2,piece,EA,2025-01-04,2025-01-04,10:01:05,2025-01-05,06:11:26,C-15044,Express
SO-200082,SO-200082-03,AU-1131,29,box,EA,2025-01-04,2025-01-04,10:01:05,2025-01-05,06:11:26,C-15044,Express
SO-200082,SO-200082-04,SP-1086,3,piece,SET,2025-01-04,2025-01-04,10:01:05,2025-01-05,06:11:26,C-15044,Express
SO-200083,SO-200083-01,HK-1032,32,piece,EA,2025-01-04,2025-01-04,07:07:16,2025-01-04,10:14:59,C-16477,Freight
SO-200083,SO-200083-02,CA-1098,4,piece,EA,2025-01-04,2025-01-04,07:07:16,2025-01-04,10:14:59,C-16477,Freight
SO-200084,SO-200084-01,EL-1010,3,piece,EA,2025-01-04,2025-01-04,20:11:20,2025-01-04,12:56:12,C-18346,Freight
SO-200085,SO-200085-01,CA-1098,5,piece,EA,2025-01-04,2025-01-05,13:42:42,2025-01-05,14:39:13,C-10728,Freight
SO-200086,SO-200086-01,HK-1027,2,piece,SET,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200086,SO-200086-02,AU-1128,2,piece,PK,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200086,SO-200086-03,CA-1095,5,piece,EA,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200086,SO-200086-04,SP-1082,5,piece,EA,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200086,SO-200086-05,EL-1020,4,piece,EA,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200086,SO-200086-06,CA-1099,2,piece,SET,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200086,SO-200086-07,HB-1063,4,piece,PK,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200086,SO-200086-08,PS-1121,18,box,PK,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200086,SO-200086-09,SP-1089,1,piece,EA,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200086,SO-200086-10,PS-1117,32,piece,PK,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200086,SO-200086-11,HB-1065,2,piece,EA,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200086,SO-200086-12,CA-1101,4,piece,EA,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200086,SO-200086-13,HK-1039,1,piece,SET,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200086,SO-200086-14,AU-1126,1,piece,PK,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200086,SO-200086-15,EL-1011,14,box,EA,2025-01-04,2025-01-05,07:41:21,2025-01-05,19:29:26,C-11240,Freight
SO-200087,SO-200087-01,HB-1073,5,piece,EA,2025-01-04,2025-01-04,08:31:44,2025-01-05,12:43:20,C-13600,Express
SO-200088,SO-200088-01,HK-1028,38,piece,PK,2025-01-04,2025-01-04,14:29:31,2025-01-04,18:06:03,C-19818,Express
SO-200088,SO-200088-02,SP-1082,2,piece,EA,2025-01-04,2025-01-04,14:29:31,2025-01-04,18:06:03,C-19818,Express
SO-200088,SO-200088-03,SP-1084,5,piece,EA,2025-01-04,2025-01-04,14:29:31,2025-01-04,18:06:03,C-19818,Express
SO-200088,SO-200088-04,HK-1039,1,piece,SET,2025-01-04,2025-01-04,14:29:31,2025-01-04,18:06:03,C-19818,Express
SO-200089,SO-200089-01,TG-1112,33,box,EA,2025-01-04,2025-01-05,19:32:17,2025-01-06,15:46:48,C-15555,Express
SO-200090,SO-200090-01,EL-1008,5,piece,PK,2025-01-04,2025-01-04,21:15:02,2025-01-05,09:41:10,C-16688,CEP
SO-200091,SO-200091-01,CA-1099,5,piece,SET,2025-01-04,2025-01-04,06:07:26,2025-01-04,17:01:46,C-19628,Express
SO-200092,SO-200092-01,EL-1003,4,piece,EA,2025-01-05,2025-01-05,12:01:27,2025-01-05,13:22:29,C-17966,Express
SO-200093,SO-200093-01,CA-1101,5,piece,EA,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-02,HK-1032,32,box,EA,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-03,PS-1117,2,piece,PK,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-04,CA-1094,3,piece,EA,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-05,SP-1088,41,piece,EA,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-06,AU-1131,5,piece,EA,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-07,OF-1050,5,piece,EA,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-08,HK-1036,4,piece,SET,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-09,TG-1112,3,piece,EA,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-10,CA-1098,5,piece,EA,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-11,CA-1102,7,piece,PK,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-12,SP-1089,4,piece,EA,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-13,CA-1095,31,box,EA,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-14,AU-1134,3,piece,SET,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-15,HK-1039,4,piece,SET,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-16,CA-1092,2,piece,PK,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-17,CA-1104,5,piece,EA,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200093,SO-200093-18,TG-1115,3,piece,PK,2025-01-05,2025-01-05,20:45:06,2025-01-06,07:32:37,C-11363,Freight
SO-200094,SO-200094-01,HK-1024,5,piece,SET,2025-01-05,2025-01-05,18:11:28,2025-01-05,16:31:54,C-10501,Freight
SO-200094,SO-200094-02,SP-1084,1,piece,EA,2025-01-05,2025-01-05,18:11:28,2025-01-05,16:31:54,C-10501,Freight
SO-200095,SO-200095-01,CA-1104,2,piece,EA,2025-01-05,2025-01-05,11:59:42,2025-01-06,06:18:51,C-18695,CEP
SO-200095,SO-200095-02,CA-1095,2,piece,EA,2025-01-05,2025-01-05,11:59:42,2025-01-06,06:18:51,C-18695,CEP
SO-200095,SO-200095-03,EL-1003,11,piece,EA,2025-01-05,2025-01-05,11:59:42,2025-01-06,06:18:51,C-18695,CEP
SO-200095,SO-200095-04,EL-1020,4,piece,EA,2025-01-05,2025-01-05,11:59:42,2025-01-06,06:18:51,C-18695,CEP
SO-200095,SO-200095-05,CA-1098,3,piece,EA,2025-01-05,2025-01-05,11:59:42,2025-01-06,06:18:51,C-18695,CEP
SO-200096,SO-200096-01,AU-1131,2,piece,EA,2025-01-05,2025-01-06,17:21:35,2025-01-06,17:42:15,C-19332,CEP
SO-200096,SO-200096-02,HK-1028,1,piece,PK,2025-01-05,2025-01-06,17:21:35,2025-01-06,17:42:15,C-19332,CEP
SO-200096,SO-200096-03,CA-1102,3,piece,PK,2025-01-05,2025-01-06,17:21:35,2025-01-06,17:42:15,C-19332,CEP
SO-200097,SO-200097-01,SP-1080,25,box,PK,2025-01-05,2025-01-05,18:05:03,2025-01-05,16:04:04,C-10581,Express
SO-200098,SO-200098-01,SP-1088,1,piece,EA,2025-01-05,2025-01-06,21:25:29,2025-01-06,18:13:00,C-12405,Freight
SO-200098,SO-200098-02,EL-1003,4,piece,EA,2025-01-05,2025-01-06,21:25:29,2025-01-06,18:13:00,C-12405,Freight
SO-200099,SO-200099-01,HK-1024,4,piece,SET,2025-01-06,2025-01-06,06:30:44,2025-01-07,09:42:40,C-19910,Freight
SO-200099,SO-200099-02,TG-1112,4,piece,EA,2025-01-06,2025-01-06,06:30:44,2025-01-07,09:42:40,C-19910,Freight
SO-200100,SO-200100-01,TG-1112,1,piece,EA,2025-01-06,2025-01-06,07:19:42,2025-01-07,18:18:06,C-18993,CEP
SO-200100,SO-200100-02,CA-1095,4,piece,EA,2025-01-06,2025-01-06,07:19:42,2025-01-07,18:18:06,C-18993,CEP
SO-200100,SO-200100-03,PS-1117,5,piece,PK,2025-01-06,2025-01-06,07:19:42,2025-01-07,18:18:06,C-18993,CEP
SO-200100,SO-200100-04,EL-1010,5,piece,EA,2025-01-06,2025-01-06,07:19:42,2025-01-07,18:18:06,C-18993,CEP
SO-200100,SO-200100-05,OF-1042,10,piece,EA,2025-01-06,2025-01-06,07:19:42,2025-01-07,18:18:06,C-18993,CEP
SO-200100,SO-200100-06,BM-1141,5,piece,EA,2025-01-06,2025-01-06,07:19:42,2025-01-07,18:18:06,C-18993,CEP
SO-200101,SO-200101-01,HK-1040,2,piece,SET,2025-01-06,2025-01-06,08:43:37,2025-01-06,08:50:04,C-17949,CEP
SO-200102,SO-200102-01,HB-1069,5,piece,EA,2025-01-06,2025-01-06,14:35:33,2025-01-06,08:18:00,C-12619,CEP
SO-200102,SO-200102-02,EL-1020,3,piece,EA,2025-01-06,2025-01-06,14:35:33,2025-01-06,08:18:00,C-12619,CEP
SO-200102,SO-200102-03,AU-1135,3,piece,EA,2025-01-06,2025-01-06,14:35:33,2025-01-06,08:18:00,C-12619,CEP
SO-200102,SO-200102-04,SP-1089,2,piece,EA,2025-01-06,2025-01-06,14:35:33,2025-01-06,08:18:00,C-12619,CEP
SO-200102,SO-200102-05,HB-1067,1,piece,EA,2025-01-06,2025-01-06,14:35:33,2025-01-06,08:18:00,C-12619,CEP
SO-200102,SO-200102-06,CA-1098,2,piece,EA,2025-01-06,2025-01-06,14:35:33,2025-01-06,08:18:00,C-12619,CEP
SO-200102,SO-200102-07,OF-1050,46,box,EA,2025-01-06,2025-01-06,14:35:33,2025-01-06,08:18:00,C-12619,CEP
SO-200102,SO-200102-08,SP-1088,44,box,EA,2025-01-06,2025-01-06,14:35:33,2025-01-06,08:18:00,C-12619,CEP
SO-200102,SO-200102-09,AU-1131,30,box,EA,2025-01-06,2025-01-06,14:35:33,2025-01-06,08:18:00,C-12619,CEP
SO-200102,SO-200102-10,AU-1132,3,piece,PK,2025-01-06,2025-01-06,14:35:33,2025-01-06,08:18:00,C-12619,CEP
SO-200102,SO-200102-11,HK-1040,4,piece,SET,2025-01-06,2025-01-06,14:35:33,2025-01-06,08:18:00,C-12619,CEP
SO-200102,SO-200102-12,SP-1082,5,piece,EA,2025-01-06,2025-01-06,14:35:33,2025-01-06,08:18:00,C-12619,CEP
SO-200102,SO-200102-13,HK-1031,3,piece,SET,2025-01-06,2025-01-06,14:35:33,2025-01-06,08:18:00,C-12619,CEP
SO-200102,SO-200102-14,CA-1095,5,piece,EA,2025-01-06,2025-01-06,14:35:33,2025-01-06,08:18:00,C-12619,CEP
SO-200103,SO-200103-01,SP-1084,5,piece,EA,2025-01-06,2025-01-06,15:52:58,2025-01-06,17:49:28,C-18541,CEP
SO-200103,SO-200103-02,PS-1117,3,piece,PK,2025-01-06,2025-01-06,15:52:58,2025-01-06,17:49:28,C-18541,CEP
SO-200103,SO-200103-03,HB-1072,5,piece,EA,2025-01-06,2025-01-06,15:52:58,2025-01-06,17:49:28,C-18541,CEP
SO-200103,SO-200103-04,CA-1098,10,piece,EA,2025-01-06,2025-01-06,15:52:58,2025-01-06,17:49:28,C-18541,CEP
SO-200103,SO-200103-05,SP-1086,3,piece,SET,2025-01-06,2025-01-06,15:52:58,2025-01-06,17:49:28,C-18541,CEP
SO-200104,SO-200104-01,PS-1117,3,piece,PK,2025-01-06,2025-01-06,15:25:37,2025-01-06,19:16:29,C-10453,CEP
SO-200104,SO-200104-02,TG-1112,5,piece,EA,2025-01-06,2025-01-06,15:25:37,2025-01-06,19:16:29,C-10453,CEP
SO-200105,SO-200105-01,PS-1117,2,piece,PK,2025-01-06,2025-01-06,12:18:36,2025-01-07,11:48:49,C-17558,Freight
SO-200106,SO-200106-01,HK-1029,1,piece,SET,2025-01-06,2025-01-06,21:30:05,2025-01-06,18:09:37,C-19231,Freight
SO-200106,SO-200106-02,HK-1036,38,piece,SET,2025-01-06,2025-01-06,21:30:05,2025-01-06,18:09:37,C-19231,Freight
SO-200107,SO-200107-01,HK-1027,1,piece,SET,2025-01-06,2025-01-06,11:08:29,2025-01-06,10:14:11,C-17366,Freight
SO-200107,SO-200107-02,TG-1112,4,piece,EA,2025-01-06,2025-01-06,11:08:29,2025-01-06,10:14:11,C-17366,Freight
SO-200108,SO-200108-01,SP-1082,3,piece,EA,2025-01-06,2025-01-06,17:17:43,2025-01-07,08:13:09,C-18584,CEP
SO-200108,SO-200108-02,HK-1032,4,piece,EA,2025-01-06,2025-01-06,17:17:43,2025-01-07,08:13:09,C-18584,CEP
SO-200109,SO-200109-01,SP-1088,26,box,EA,2025-01-06,2025-01-06,07:04:21,2025-01-07,13:32:28,C-12565,CEP
SO-200110,SO-200110-01,EL-1011,3,piece,EA,2025-01-06,2025-01-06,19:46:15,2025-01-06,20:23:47,C-12904,Express
SO-200111,SO-200111-01,HK-1036,42,piece,SET,2025-01-06,2025-01-06,14:24:56,2025-01-06,17:42:03,C-17657,Express
SO-200111,SO-200111-02,EL-1008,1,piece,PK,2025-01-06,2025-01-06,14:24:56,2025-01-06,17:42:03,C-17657,Express
SO-200112,SO-200112-01,PS-1123,1,piece,EA,2025-01-06,2025-01-06,21:41:02,2025-01-06,18:28:24,C-19292,CEP
SO-200113,SO-200113-01,HK-1028,2,piece,PK,2025-01-06,2025-01-07,20:48:16,2025-01-07,17:58:48,C-18743,Freight
SO-200114,SO-200114-01,EL-1013,10,piece,EA,2025-01-06,2025-01-06,12:57:01,2025-01-06,09:44:27,C-18901,CEP
SO-200114,SO-200114-02,EL-1008,2,piece,PK,2025-01-06,2025-01-06,12:57:01,2025-01-06,09:44:27,C-18901,CEP
SO-200114,SO-200114-03,HB-1063,2,piece,PK,2025-01-06,2025-01-06,12:57:01,2025-01-06,09:44:27,C-18901,CEP
SO-200114,SO-200114-04,SP-1082,1,piece,EA,2025-01-06,2025-01-06,12:57:01,2025-01-06,09:44:27,C-18901,CEP
SO-200115,SO-200115-01,EL-1008,4,piece,PK,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-02,CA-1101,5,piece,EA,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-03,CA-1095,1,piece,EA,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-04,EL-1020,1,piece,EA,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-05,SP-1084,4,piece,EA,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-06,AU-1128,5,piece,PK,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-07,SP-1082,3,piece,EA,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-08,TG-1112,2,piece,EA,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-09,TG-1108,4,piece,EA,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-10,HB-1071,3,piece,PK,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-11,PS-1121,22,box,PK,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-12,SP-1086,1,piece,SET,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-13,PS-1125,3,piece,PK,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-14,HK-1027,3,piece,SET,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-15,SP-1089,1,piece,EA,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200115,SO-200115-16,TG-1115,3,piece,PK,2025-01-06,2025-01-06,20:13:15,2025-01-06,12:13:19,C-14395,CEP
SO-200116,SO-200116-01,HB-1069,4,piece,EA,2025-01-06,2025-01-06,08:26:04,2025-01-07,09:23:00,C-18137,CEP
SO-200117,SO-200117-01,OF-1050,4,piece,EA,2025-01-06,2025-01-06,16:08:26,2025-01-06,16:57:22,C-14514,Express
SO-200118,SO-200118-01,HK-1028,5,piece,PK,2025-01-06,2025-01-07,11:22:52,2025-01-07,06:56:15,C-17732,Freight
SO-200119,SO-200119-01,HK-1032,2,piece,EA,2025-01-06,2025-01-07,06:51:31,2025-01-07,16:38:49,C-15672,Express
SO-200119,SO-200119-02,TG-1115,1,piece,PK,2025-01-06,2025-01-07,06:51:31,2025-01-07,16:38:49,C-15672,Express
SO-200119,SO-200119-03,EL-1008,4,piece,PK,2025-01-06,2025-01-07,06:51:31,2025-01-07,16:38:49,C-15672,Express
SO-200120,SO-200120-01,CA-1101,5,piece,EA,2025-01-06,2025-01-06,12:39:06,2025-01-06,07:37:06,C-18833,Freight
SO-200120,SO-200120-02,AU-1135,2,piece,EA,2025-01-06,2025-01-06,12:39:06,2025-01-06,07:37:06,C-18833,Freight
SO-200120,SO-200120-03,EL-1019,5,piece,PK,2025-01-06,2025-01-06,12:39:06,2025-01-06,07:37:06,C-18833,Freight
SO-200120,SO-200120-04,HB-1073,6,piece,EA,2025-01-06,2025-01-06,12:39:06,2025-01-06,07:37:06,C-18833,Freight
SO-200120,SO-200120-05,OF-1050,2,piece,EA,2025-01-06,2025-01-06,12:39:06,2025-01-06,07:37:06,C-18833,Freight
SO-200120,SO-200120-06,HK-1027,4,piece,SET,2025-01-06,2025-01-06,12:39:06,2025-01-06,07:37:06,C-18833,Freight
SO-200120,SO-200120-07,SP-1086,16,box,SET,2025-01-06,2025-01-06,12:39:06,2025-01-06,07:37:06,C-18833,Freight
SO-200120,SO-200120-08,CA-1095,3,piece,EA,2025-01-06,2025-01-06,12:39:06,2025-01-06,07:37:06,C-18833,Freight
SO-200120,SO-200120-09,SP-1082,10,piece,EA,2025-01-06,2025-01-06,12:39:06,2025-01-06,07:37:06,C-18833,Freight
SO-200120,SO-200120-10,AU-1131,2,piece,EA,2025-01-06,2025-01-06,12:39:06,2025-01-06,07:37:06,C-18833,Freight
SO-200120,SO-200120-11,AU-1130,1,piece,SET,2025-01-06,2025-01-06,12:39:06,2025-01-06,07:37:06,C-18833,Freight
SO-200120,SO-200120-12,CA-1104,4,piece,EA,2025-01-06,2025-01-06,12:39:06,2025-01-06,07:37:06,C-18833,Freight
SO-200121,SO-200121-01,OF-1053,5,piece,EA,2025-01-06,2025-01-06,19:51:45,2025-01-07,18:59:39,C-18828,Express
SO-200121,SO-200121-02,CA-1094,1,piece,EA,2025-01-06,2025-01-06,19:51:45,2025-01-07,18:59:39,C-18828,Express
SO-200121,SO-200121-03,EL-1003,5,piece,EA,2025-01-06,2025-01-06,19:51:45,2025-01-07,18:59:39,C-18828,Express
SO-200121,SO-200121-04,HK-1032,3,piece,EA,2025-01-06,2025-01-06,19:51:45,2025-01-07,18:59:39,C-18828,Express
SO-200121,SO-200121-05,CA-1104,3,piece,EA,2025-01-06,2025-01-06,19:51:45,2025-01-07,18:59:39,C-18828,Express
SO-200121,SO-200121-06,TG-1115,1,piece,PK,2025-01-06,2025-01-06,19:51:45,2025-01-07,18:59:39,C-18828,Express
SO-200121,SO-200121-07,SP-1084,4,piece,EA,2025-01-06,2025-01-06,19:51:45,2025-01-07,18:59:39,C-18828,Express
SO-200121,SO-200121-08,HK-1027,4,piece,SET,2025-01-06,2025-01-06,19:51:45,2025-01-07,18:59:39,C-18828,Express
SO-200121,SO-200121-09,SP-1088,3,piece,EA,2025-01-06,2025-01-06,19:51:45,2025-01-07,18:59:39,C-18828,Express
SO-200122,SO-200122-01,SP-1082,1,piece,EA,2025-01-06,2025-01-07,15:37:02,2025-01-08,06:20:38,C-11147,CEP
SO-200122,SO-200122-02,TG-1115,1,piece,PK,2025-01-06,2025-01-07,15:37:02,2025-01-08,06:20:38,C-11147,CEP
SO-200123,SO-200123-01,SP-1089,3,piece,EA,2025-01-06,2025-01-07,12:32:52,2025-01-08,10:40:33,C-15431,CEP
SO-200123,SO-200123-02,CA-1095,3,piece,EA,2025-01-06,2025-01-07,12:32:52,2025-01-08,10:40:33,C-15431,CEP
SO-200123,SO-200123-03,SP-1082,12,box,EA,2025-01-06,2025-01-07,12:32:52,2025-01-08,10:40:33,C-15431,CEP
SO-200123,SO-200123-04,AU-1130,5,piece,SET,2025-01-06,2025-01-07,12:32:52,2025-01-08,10:40:33,C-15431,CEP
SO-200124,SO-200124-01,HB-1072,1,piece,EA,2025-01-06,2025-01-06,21:52:19,2025-01-06,21:48:21,C-17435,Express
SO-200124,SO-200124-02,HK-1027,5,piece,SET,2025-01-06,2025-01-06,21:52:19,2025-01-06,21:48:21,C-17435,Express
