Movement ID,Customer,Origin City,Origin State,Dest City,Dest State,Ship Date,Del Date,Equipment,Weight,Miles,Customer Charge,Carrier Pay,Fuel Surcharge,Margin,Margin %,Status,Commodity,Carrier Name,Carrier MC,Temperature
CW-70140,PepsiCo,Kalamazoo,MI,Fort Myers,FL,2025-09-11,2025-09-14,Reefer,40756,1114,3422,3081,289,341,10.0,delivered,Snack Foods,Copperhead Carriers,MC-294876,34F
CW-70141,PepsiCo,Fort Myers,FL,Durham,NC,2025-03-31,2025-04-01,Reefer,32728,620,1686,1391,206,295,17.5,dispatched,Snack Foods,Mountain West Transport,MC-237740,34F
CW-70142,PepsiCo,Cincinnati,OH,Roanoke,VA,2025-04-28,2025-04-29,Reefer,30772,404,1315,1101,132,214,16.3,covered,Snack Foods,Swift Transport LLC,MC-223456,34F
CW-70143,PepsiCo,Charlotte,NC,Pensacola,FL,2026-03-11,2026-03-12,Reefer,43253,615,1885,1569,152,316,16.8,delivered,Beverages,Keystone Carriers Inc,MC-252024,34F
CW-70144,PepsiCo,Nashville,TN,Macon,GA,2026-02-19,2026-02-20,Reefer,34570,274,729,622,82,107,14.7,delivered,Sports Drinks,Heartland Trucking Co,MC-277021,34F
CW-70145,PepsiCo,Miami,FL,Mobile,AL,2025-07-04,2025-07-05,Reefer,32854,434,1390,1141,144,249,17.9,dispatched,Sports Drinks,Blue Ridge Transport,MC-269879,34F
CW-70146,PepsiCo,Akron,OH,Edison,NJ,2025-04-23,2025-04-24,Reefer,38079,530,1486,1211,178,275,18.5,delivered,Sports Drinks,Evergreen Transport LLC,MC-255595,34F
CW-70147,PepsiCo,South Bend,IN,Camden,NJ,2026-02-01,2026-02-04,Reefer,31882,700,2086,1784,198,302,14.5,delivered,Snack Foods,Heartland Trucking Co,MC-277021,34F
CW-70148,PepsiCo,Jacksonville,FL,Cleveland,OH,2025-12-03,2025-12-06,Reefer,43510,899,2675,2259,269,416,15.6,in_transit,Sports Drinks,Redline Freight Corp,MC-284163,34F
CW-70149,PepsiCo,Tampa,FL,Fort Myers,FL,2025-09-25,2025-09-26,Reefer,32869,321,1002,815,140,187,18.7,in_transit,Snack Foods,Great Lakes Express,MC-262737,34F
CW-70150,PepsiCo,Lynchburg,VA,Fort Myers,FL,2025-05-25,2025-05-27,Dry Van,34907,925,2100,1713,229,387,18.4,delivered,Beverages,Shenandoah Freight,MC-323444,
CW-70151,PepsiCo,Pensacola,FL,Dayton,OH,2025-05-16,2025-05-18,Flatbed,34101,941,2885,2461,383,424,14.7,delivered,Sports Drinks,Eagle Freight Inc,MC-227027,
CW-70152,PepsiCo,Savannah,GA,Virginia Beach,VA,2025-10-31,2025-11-01,Reefer,38974,497,1340,1127,155,213,15.9,open,Snack Foods,Swift Transport LLC,MC-223456,34F
CW-70153,PepsiCo,Ocala,FL,Charleston,SC,2025-07-08,2025-07-10,Dry Van,40166,511,1001,821,119,180,18.0,delivered,Beverages,Northstar Logistics,MC-305589,
CW-70154,PepsiCo,Lakeland,FL,Mobile,AL,2025-08-10,2025-08-11,Reefer,31853,474,1391,1171,151,220,15.8,delivered,Sports Drinks,Keystone Carriers Inc,MC-252024,34F
CW-70155,PepsiCo,Macon,GA,Cincinnati,OH,2025-11-09,2025-11-10,Reefer,36722,656,2067,1816,169,251,12.1,covered,Snack Foods,Hoosier Express LLC,MC-316302,34F
CW-70156,PepsiCo,Orlando,FL,Columbus,GA,2025-08-25,2025-08-27,Reefer,35818,378,997,834,125,163,16.3,delivered,Snack Foods,Gulf Coast Carriers,MC-259166,34F
CW-70157,PepsiCo,Durham,NC,Columbia,SC,2026-01-28,2026-01-30,Reefer,39836,132,680,320,37,360,52.9,delivered,Sports Drinks,Great Lakes Express,MC-262737,34F
CW-70158,PepsiCo,Macon,GA,Cherry Hill,NJ,2025-05-01,2025-05-04,Reefer,31713,845,2403,1971,221,432,18.0,delivered,Snack Foods,Buckeye Freight Systems,MC-248453,34F
CW-70159,PepsiCo,Akron,OH,Fort Wayne,IN,2026-03-10,2026-03-12,Reefer,39315,175,680,399,43,281,41.3,delivered,Snack Foods,Pinnacle Freight LLC,MC-319873,34F
CW-70160,PepsiCo,Ocala,FL,Fort Wayne,IN,2025-12-12,2025-12-15,Reefer,42979,915,2966,2536,251,430,14.5,delivered,Beverages,Carolina Freight Corp,MC-273450,34F
CW-70161,PepsiCo,Fayetteville,NC,Spartanburg,SC,2025-04-08,2025-04-10,Reefer,43808,131,680,338,46,342,50.3,in_transit,Snack Foods,Hoosier Express LLC,MC-316302,34F
CW-70162,PepsiCo,Norfolk,VA,Charleston,SC,2025-10-23,2025-10-25,Flatbed,21818,370,937,804,102,133,14.2,dispatched,Snack Foods,Carolina Freight Corp,MC-273450,
CW-70163,PepsiCo,Pensacola,FL,Jacksonville,FL,2026-01-10,2026-01-12,Dry Van,28635,189,680,396,65,284,41.8,open,Beverages,Shenandoah Freight,MC-323444,
CW-70164,PepsiCo,Tallahassee,FL,Rockford,IL,2025-07-28,2025-07-31,Reefer,37772,1038,3096,2774,312,322,10.4,open,Beverages,Carolina Freight Corp,MC-273450,-10F
CW-70165,PepsiCo,Jacksonville,FL,Evansville,IN,2025-10-02,2025-10-04,Reefer,34856,918,2478,2108,224,370,14.9,delivered,Beverages,Allegheny Freight Co,MC-309160,-10F
CW-70166,PepsiCo,Miami,FL,Huntsville,AL,2025-09-13,2025-09-14,Reefer,39207,455,1308,1402,172,-94,-7.2,delivered,Snack Foods,Hoosier Express LLC,MC-316302,-10F
CW-70167,PepsiCo,Augusta,GA,Durham,NC,2025-05-10,2025-05-11,Reefer,39041,371,928,771,107,157,16.9,open,Beverages,Great Lakes Express,MC-262737,34F
CW-70168,PepsiCo,Jacksonville,FL,Birmingham,AL,2026-01-16,2026-01-17,Reefer,41610,462,1443,1178,169,265,18.4,delivered,Snack Foods,Pacific Coast Logistics,MC-241311,34F
CW-70169,PepsiCo,Indianapolis,IN,Cherry Hill,NJ,2026-02-19,2026-02-20,Reefer,32348,637,1600,1454,175,146,9.1,delivered,Snack Foods,Volunteer Express Inc,MC-244882,34F
CW-70170,PepsiCo,Camden,NJ,Valdosta,GA,2025-12-14,2025-12-17,Dry Van,38897,763,1675,1470,202,205,12.2,delivered,Sports Drinks,Swift Transport LLC,MC-223456,
CW-70171,PepsiCo,Cleveland,OH,Reading,PA,2025-06-29,2025-06-30,Reefer,32947,261,680,568,88,112,16.5,delivered,Snack Foods,Blue Ridge Transport,MC-269879,34F
CW-70172,PepsiCo,Savannah,GA,Columbia,SC,2025-11-18,2025-11-20,Reefer,34318,205,680,471,78,209,30.7,delivered,Sports Drinks,Hoosier Express LLC,MC-316302,34F
CW-70173,PepsiCo,Virginia Beach,VA,Raleigh,NC,2025-09-22,2025-09-24,Dry Van,32726,197,680,350,39,330,48.5,covered,Snack Foods,Volunteer Express Inc,MC-244882,
CW-70174,PepsiCo,Lakeland,FL,Trenton,NJ,2025-10-21,2025-10-24,Reefer,32404,1019,3370,3006,326,364,10.8,covered,Beverages,Blue Ridge Transport,MC-269879,34F
CW-70175,PepsiCo,Jacksonville,FL,Birmingham,AL,2025-12-02,2025-12-03,Reefer,31031,436,1207,1004,105,203,16.8,covered,Beverages,Shenandoah Freight,MC-323444,34F
CW-70176,PepsiCo,Virginia Beach,VA,Elizabeth,NJ,2026-02-21,2026-02-22,Reefer,33108,314,802,747,74,55,6.9,delivered,Beverages,Great Lakes Express,MC-262737,34F
CW-70177,PepsiCo,Dalton,GA,Cherry Hill,NJ,2025-05-31,2025-06-02,Reefer,30408,873,2241,1872,301,369,16.5,cancelled,Sports Drinks,Tri-State Hauling Inc,MC-291305,34F
CW-70178,PepsiCo,Daytona Beach,FL,Kalamazoo,MI,2025-09-06,2025-09-09,Reefer,38580,1114,3480,2972,436,508,14.6,open,Snack Foods,Heartland Trucking Co,MC-277021,-10F
CW-70179,PepsiCo,Joliet,IL,Macon,GA,2025-07-02,2025-07-03,Reefer,33746,669,1731,1468,147,263,15.2,in_transit,Beverages,Seminole Express,MC-298447,34F
CW-70180,PepsiCo,Fort Myers,FL,Reading,PA,2025-11-18,2025-11-20,Dry Van,34106,970,2295,1977,235,318,13.9,dispatched,Snack Foods,Badger Freight Inc,MC-312731,
CW-70181,PepsiCo,Columbus,OH,Miami,FL,2025-07-11,2025-07-13,Reefer,33765,907,2836,2394,285,442,15.6,delivered,Sports Drinks,Cardinal Logistics LLC,MC-280592,34F
CW-70182,PepsiCo,Dalton,GA,Allentown,PA,2025-10-29,2025-10-31,Reefer,35606,701,2036,1695,249,341,16.7,delivered,Beverages,Copperhead Carriers,MC-294876,34F
CW-70183,PepsiCo,Valdosta,GA,Charleston,SC,2026-01-24,2026-01-25,Reefer,38705,244,763,622,83,141,18.5,in_transit,Snack Foods,Mountain West Transport,MC-237740,34F
CW-70184,PepsiCo,Jacksonville,FL,Columbia,SC,2025-06-13,2025-06-14,Reefer,42187,504,1592,1360,149,232,14.6,delivered,Sports Drinks,Patriot Trucking Corp,MC-230598,34F
CW-70185,PepsiCo,Dalton,GA,Fayetteville,NC,2025-09-23,2025-09-25,Reefer,39889,309,1009,958,114,51,5.1,delivered,Sports Drinks,Coastal Freight Lines,MC-327015,34F
CW-70186,PepsiCo,Durham,NC,Charleston,SC,2025-09-07,2025-09-09,Reefer,40728,208,680,531,53,149,21.9,delivered,Sports Drinks,Swift Transport LLC,MC-223456,34F
CW-70187,PepsiCo,Valdosta,GA,Norfolk,VA,2025-06-21,2025-06-22,Reefer,38571,468,1404,1158,161,246,17.5,in_transit,Snack Foods,Patriot Trucking Corp,MC-230598,-10F
CW-70188,PepsiCo,Cincinnati,OH,Camden,NJ,2025-12-16,2025-12-17,Dry Van,28702,405,997,895,125,102,10.2,delivered,Beverages,Pacific Coast Logistics,MC-241311,
CW-70189,PepsiCo,Grand Rapids,MI,Richmond,VA,2025-08-28,2025-08-30,Dry Van,33121,674,1847,1548,170,299,16.2,delivered,Beverages,Tri-State Hauling Inc,MC-291305,
CW-70190,PepsiCo,Jacksonville,FL,Springfield,IL,2025-10-08,2025-10-12,Reefer,43962,1128,3353,3091,428,262,7.8,delivered,Snack Foods,Sunbelt Carriers LLC,MC-234169,34F
CW-70191,PepsiCo,Augusta,GA,Cherry Hill,NJ,2025-09-07,2025-09-09,Reefer,30007,772,1989,1650,168,339,17.0,delivered,Snack Foods,Evergreen Transport LLC,MC-255595,34F
CW-70192,PepsiCo,Dalton,GA,Harrisonburg,VA,2025-06-06,2025-06-08,Reefer,34736,465,1379,1199,184,180,13.1,delivered,Sports Drinks,Coastal Freight Lines,MC-327015,34F
CW-70193,PepsiCo,Jacksonville,FL,Chattanooga,TN,2026-03-03,2026-03-04,Reefer,41004,669,1905,1786,210,119,6.2,delivered,Sports Drinks,Tri-State Hauling Inc,MC-291305,34F
CW-70194,PepsiCo,Raleigh,NC,Nashville,TN,2025-08-20,2025-08-21,Reefer,38686,430,1141,956,96,185,16.2,delivered,Sports Drinks,Keystone Carriers Inc,MC-252024,-10F
CW-70195,PepsiCo,Toledo,OH,Lakeland,FL,2026-01-12,2026-01-14,Reefer,40303,947,2571,2136,336,435,16.9,in_transit,Beverages,Pacific Coast Logistics,MC-241311,34F
CW-70196,PepsiCo,Toledo,OH,Fort Myers,FL,2025-04-28,2025-05-01,Reefer,42244,919,2784,2473,386,311,11.2,covered,Snack Foods,Shenandoah Freight,MC-323444,34F
CW-70197,PepsiCo,Miami,FL,Reading,PA,2025-12-07,2025-12-09,Reefer,35581,953,2564,2244,261,320,12.5,delivered,Beverages,Hoosier Express LLC,MC-316302,34F
CW-70198,PepsiCo,Lansing,MI,Philadelphia,PA,2026-02-01,2026-02-03,Reefer,35833,465,1496,1572,169,-76,-5.1,delivered,Snack Foods,Cardinal Logistics LLC,MC-280592,34F
CW-70199,PepsiCo,Durham,NC,Nashville,TN,2025-10-26,2025-10-28,Reefer,32785,339,1105,969,153,136,12.3,in_transit,Beverages,Cardinal Logistics LLC,MC-280592,34F
CW-70200,PepsiCo,Savannah,GA,Cherry Hill,NJ,2026-02-14,2026-02-17,Reefer,37036,794,2252,1835,268,417,18.5,delivered,Sports Drinks,Wolverine Freight Inc,MC-302018,34F
CW-70201,PepsiCo,Lansing,MI,Allentown,PA,2025-10-02,2025-10-03,Reefer,34353,544,1715,1393,193,322,18.8,in_transit,Sports Drinks,Badger Freight Inc,MC-312731,-10F
CW-70202,PepsiCo,Daytona Beach,FL,Dalton,GA,2026-03-07,2026-03-08,Dry Van,42009,384,868,746,73,122,14.1,dispatched,Snack Foods,Redline Freight Corp,MC-284163,
CW-70203,PepsiCo,Nashville,TN,Orlando,FL,2026-03-06,2026-03-09,Reefer,43451,698,2077,1703,233,374,18.0,delivered,Beverages,Carolina Freight Corp,MC-273450,34F
CW-70204,PepsiCo,Kalamazoo,MI,Macon,GA,2025-03-31,2025-04-02,Dry Van,41739,807,1940,1683,257,257,13.2,delivered,Snack Foods,Seminole Express,MC-298447,
CW-70205,PepsiCo,Greensboro,NC,Cincinnati,OH,2026-03-04,2026-03-06,Reefer,30912,556,1835,1588,206,247,13.5,delivered,Sports Drinks,Cardinal Logistics LLC,MC-280592,34F
CW-70206,PepsiCo,Valdosta,GA,Virginia Beach,VA,2025-11-05,2025-11-07,Dry Van,42354,536,1444,1207,152,237,16.4,delivered,Sports Drinks,Pinnacle Freight LLC,MC-319873,
CW-70207,PepsiCo,Raleigh,NC,Columbia,SC,2025-11-14,2025-11-16,Dry Van,27065,169,680,310,30,370,54.4,delivered,Sports Drinks,Buckeye Freight Systems,MC-248453,
CW-70208,PepsiCo,Flint,MI,Trenton,NJ,2025-11-16,2025-11-18,Reefer,38328,647,1794,1494,228,300,16.7,dispatched,Sports Drinks,Allegheny Freight Co,MC-309160,34F
CW-70209,PepsiCo,Albany,GA,Greensboro,NC,2025-12-27,2025-12-28,Reefer,32226,416,1193,994,117,199,16.7,delivered,Beverages,Buckeye Freight Systems,MC-248453,34F
CW-70210,PepsiCo,Fort Myers,FL,Fort Wayne,IN,2025-09-06,2025-09-09,Reefer,32595,929,2899,2408,370,491,16.9,in_transit,Snack Foods,Eagle Freight Inc,MC-227027,34F
CW-70211,PepsiCo,Columbus,GA,Elizabeth,NJ,2025-11-04,2025-11-06,Flatbed,20603,853,2052,1797,201,255,12.4,delivered,Beverages,Swift Transport LLC,MC-223456,
CW-70212,PepsiCo,Chattanooga,TN,Albany,GA,2025-04-21,2025-04-22,Reefer,37006,212,680,545,88,135,19.9,covered,Snack Foods,Keystone Carriers Inc,MC-252024,-10F
CW-70213,PepsiCo,Akron,OH,Flint,MI,2025-11-03,2025-11-04,Reefer,32550,256,777,711,83,66,8.5,dispatched,Sports Drinks,Great Lakes Express,MC-262737,34F
CW-70214,PepsiCo,Fort Myers,FL,Virginia Beach,VA,2025-04-10,2025-04-12,Reefer,39475,864,2576,2247,212,329,12.8,delivered,Sports Drinks,Tri-State Hauling Inc,MC-291305,34F
CW-70215,PepsiCo,Charlotte,NC,Roanoke,VA,2025-06-12,2025-06-14,Reefer,30673,181,680,442,50,238,35.0,delivered,Snack Foods,Seminole Express,MC-298447,34F
CW-70216,PepsiCo,Daytona Beach,FL,Augusta,GA,2026-02-07,2026-02-09,Reefer,38654,407,1156,988,121,168,14.5,delivered,Beverages,Eagle Freight Inc,MC-227027,-10F
CW-70217,PepsiCo,Chicago,IL,St. Louis,MO,2025-04-27,2025-04-28,Reefer,43048,354,1055,862,139,193,18.3,delivered,Beverages,Keystone Carriers Inc,MC-252024,34F
CW-70218,PepsiCo,Savannah,GA,Allentown,PA,2026-01-12,2026-01-14,Reefer,42432,801,2259,1867,311,392,17.4,delivered,Sports Drinks,Copperhead Carriers,MC-294876,34F
CW-70219,PepsiCo,Daytona Beach,FL,Valdosta,GA,2025-12-07,2025-12-08,Reefer,43905,410,1163,1044,160,119,10.2,delivered,Snack Foods,Mountain West Transport,MC-237740,34F
CW-70220,PepsiCo,Ocala,FL,Columbus,OH,2025-10-19,2025-10-22,Reefer,41091,859,2821,2584,348,237,8.4,covered,Sports Drinks,Eagle Freight Inc,MC-227027,34F
CW-70221,PepsiCo,Jacksonville,FL,Richmond,VA,2025-05-17,2025-05-19,Dry Van,30363,888,2221,1953,251,268,12.1,delivered,Snack Foods,Seminole Express,MC-298447,
CW-70222,PepsiCo,Jacksonville,FL,Detroit,MI,2025-03-30,2025-04-02,Reefer,42583,1053,2918,2369,369,549,18.8,delivered,Snack Foods,Wolverine Freight Inc,MC-302018,34F
CW-70223,PepsiCo,Dalton,GA,Virginia Beach,VA,2025-08-08,2025-08-10,Reefer,40173,568,1631,1325,211,306,18.8,delivered,Sports Drinks,Great Lakes Express,MC-262737,34F
CW-70224,PepsiCo,Dayton,OH,Savannah,GA,2025-05-09,2025-05-10,Reefer,35379,647,1731,1430,172,301,17.4,delivered,Snack Foods,Evergreen Transport LLC,MC-255595,34F
CW-70225,PepsiCo,Orlando,FL,Akron,OH,2025-10-13,2025-10-15,Reefer,43120,904,2987,2598,413,389,13.0,delivered,Snack Foods,Cardinal Logistics LLC,MC-280592,34F
CW-70226,PepsiCo,Edison,NJ,Norfolk,VA,2026-01-21,2026-01-22,Reefer,33729,264,790,689,90,101,12.8,in_transit,Beverages,Pacific Coast Logistics,MC-241311,34F
CW-70227,PepsiCo,Orlando,FL,Toledo,OH,2025-06-19,2025-06-22,Reefer,30843,953,2484,2443,310,41,1.7,delivered,Snack Foods,Blue Ridge Transport,MC-269879,34F
CW-70228,PepsiCo,Tampa,FL,Joliet,IL,2025-07-06,2025-07-09,Reefer,36327,1126,3152,2698,260,454,14.4,delivered,Beverages,Pacific Coast Logistics,MC-241311,34F
CW-70229,PepsiCo,Rockford,IL,Harrisburg,PA,2025-12-06,2025-12-07,Reefer,36362,621,1746,1716,227,30,1.7,in_transit,Sports Drinks,Swift Transport LLC,MC-223456,34F
CW-70230,PepsiCo,Norfolk,VA,Dalton,GA,2026-01-04,2026-01-05,Reefer,32890,517,1327,1116,118,211,15.9,in_transit,Sports Drinks,Great Lakes Express,MC-262737,34F
CW-70231,PepsiCo,Savannah,GA,Birmingham,AL,2025-11-22,2025-11-24,Reefer,43475,181,680,425,43,255,37.5,delivered,Beverages,Badger Freight Inc,MC-312731,34F
CW-70232,PepsiCo,Richmond,VA,Scranton,PA,2025-04-18,2025-04-20,Reefer,30747,283,808,694,111,114,14.1,covered,Beverages,Northstar Logistics,MC-305589,34F
CW-70233,PepsiCo,Orlando,FL,Albany,GA,2026-01-11,2026-01-13,Reefer,32573,398,1162,953,158,209,18.0,delivered,Beverages,Swift Transport LLC,MC-223456,34F
CW-70234,PepsiCo,Chattanooga,TN,Tampa,FL,2025-09-26,2025-09-28,Flatbed,35214,624,1479,1264,160,215,14.5,delivered,Beverages,Northstar Logistics,MC-305589,
CW-70235,PepsiCo,Lakeland,FL,Allentown,PA,2025-08-20,2025-08-23,Dry Van,37110,1043,2331,1977,322,354,15.2,covered,Snack Foods,Allegheny Freight Co,MC-309160,
CW-70236,PepsiCo,Pensacola,FL,Indianapolis,IN,2025-12-11,2025-12-13,Reefer,39324,1018,3116,2751,433,365,11.7,delivered,Beverages,Evergreen Transport LLC,MC-255595,34F
CW-70237,PepsiCo,Miami,FL,Greenville,SC,2025-12-17,2025-12-18,Dry Van,41919,539,1143,943,152,200,17.5,in_transit,Snack Foods,Swift Transport LLC,MC-223456,
CW-70238,PepsiCo,Kalamazoo,MI,Fort Wayne,IN,2025-08-20,2025-08-21,Reefer,42517,218,680,571,73,109,16.0,delivered,Sports Drinks,Wolverine Freight Inc,MC-302018,34F
CW-70239,PepsiCo,Raleigh,NC,Savannah,GA,2025-05-27,2025-05-28,Reefer,32423,369,966,812,126,154,15.9,delivered,Snack Foods,Wolverine Freight Inc,MC-302018,-10F
CW-70240,PepsiCo,Daytona Beach,FL,Kalamazoo,MI,2026-02-17,2026-02-20,Reefer,32541,1056,3146,2735,280,411,13.1,covered,Beverages,Copperhead Carriers,MC-294876,34F
CW-70241,PepsiCo,Allentown,PA,Battle Creek,MI,2026-02-19,2026-02-20,Flatbed,38571,537,1288,1124,125,164,12.7,delivered,Sports Drinks,Shenandoah Freight,MC-323444,
CW-70242,PepsiCo,Miami,FL,Allentown,PA,2025-09-09,2025-09-12,Reefer,43910,1016,2798,2277,321,521,18.6,in_transit,Sports Drinks,Eagle Freight Inc,MC-227027,34F
CW-70243,PepsiCo,Tampa,FL,Indianapolis,IN,2025-05-17,2025-05-20,Flatbed,36800,974,2959,2848,379,111,3.8,delivered,Beverages,Pinnacle Freight LLC,MC-319873,
CW-70244,PepsiCo,Daytona Beach,FL,Augusta,GA,2026-02-23,2026-02-25,Reefer,37340,398,1162,992,96,170,14.6,delivered,Sports Drinks,Northstar Logistics,MC-305589,-10F
CW-70245,PepsiCo,Macon,GA,Knoxville,TN,2026-01-22,2026-01-24,Dry Van,33869,260,691,592,81,99,14.3,delivered,Beverages,Mountain West Transport,MC-237740,
CW-70246,PepsiCo,Macon,GA,Montgomery,AL,2026-01-21,2026-01-22,Reefer,33982,180,680,413,59,267,39.3,delivered,Snack Foods,Tri-State Hauling Inc,MC-291305,34F
CW-70247,PepsiCo,Saginaw,MI,Greensboro,NC,2025-09-25,2025-09-27,Reefer,35922,600,1593,1370,191,223,14.0,delivered,Snack Foods,Keystone Carriers Inc,MC-252024,-10F
CW-70248,PepsiCo,Columbus,OH,South Bend,IN,2025-11-21,2025-11-22,Reefer,30820,264,777,634,86,143,18.4,delivered,Snack Foods,Evergreen Transport LLC,MC-255595,-10F
CW-70249,PepsiCo,Columbia,SC,Orlando,FL,2025-12-31,2026-01-02,Reefer,32625,532,1644,1480,219,164,10.0,delivered,Sports Drinks,Hoosier Express LLC,MC-316302,34F
CW-70250,PepsiCo,Detroit,MI,Evansville,IN,2025-05-08,2025-05-10,Reefer,34304,171,680,429,51,251,36.9,delivered,Sports Drinks,Wolverine Freight Inc,MC-302018,34F
CW-70251,PepsiCo,Elizabeth,NJ,Dalton,GA,2025-05-11,2025-05-13,Reefer,35033,783,2056,1746,199,310,15.1,delivered,Snack Foods,Pacific Coast Logistics,MC-241311,34F
CW-70252,PepsiCo,Ocala,FL,Richmond,VA,2025-09-03,2025-09-06,Reefer,30757,902,2824,2403,273,421,14.9,delivered,Beverages,Pinnacle Freight LLC,MC-319873,34F
CW-70253,PepsiCo,Toledo,OH,Columbus,GA,2026-01-28,2026-01-29,Reefer,33205,629,1677,1561,219,116,6.9,delivered,Snack Foods,Coastal Freight Lines,MC-327015,34F
CW-70254,PepsiCo,Dayton,OH,Norfolk,VA,2025-10-10,2025-10-12,Reefer,40210,352,999,825,133,174,17.4,delivered,Beverages,Gulf Coast Carriers,MC-259166,34F
CW-70255,PepsiCo,Orlando,FL,Montgomery,AL,2026-01-22,2026-01-23,Reefer,35331,455,1330,1160,119,170,12.8,dispatched,Snack Foods,Heartland Trucking Co,MC-277021,-10F
CW-70256,PepsiCo,Norfolk,VA,Greensboro,NC,2025-07-10,2025-07-11,Reefer,30861,224,686,623,90,63,9.2,covered,Beverages,Volunteer Express Inc,MC-244882,34F
CW-70257,PepsiCo,Albany,GA,Cleveland,OH,2025-11-20,2025-11-21,Reefer,30506,664,2196,1940,214,256,11.7,delivered,Sports Drinks,Cardinal Logistics LLC,MC-280592,34F
CW-70258,PepsiCo,Orlando,FL,Camden,NJ,2025-04-12,2025-04-14,Dry Van,35834,1045,2714,2274,257,440,16.2,delivered,Snack Foods,Buckeye Freight Systems,MC-248453,
CW-70259,PepsiCo,Columbus,OH,Newark,NJ,2025-10-23,2025-10-24,Reefer,31727,467,1236,1069,173,167,13.5,delivered,Snack Foods,Eagle Freight Inc,MC-227027,34F
CW-70260,PepsiCo,Lakeland,FL,Pittsburgh,PA,2025-09-20,2025-09-23,Reefer,36305,964,2615,2245,354,370,14.1,delivered,Beverages,Evergreen Transport LLC,MC-255595,-10F
CW-70261,PepsiCo,Valdosta,GA,Harrisburg,PA,2025-09-13,2025-09-15,Reefer,40710,707,1833,1575,225,258,14.1,delivered,Beverages,Copperhead Carriers,MC-294876,34F
CW-70262,PepsiCo,Tallahassee,FL,Memphis,TN,2025-11-04,2025-11-07,Reefer,31773,690,1814,1532,214,282,15.5,delivered,Snack Foods,Hoosier Express LLC,MC-316302,34F
CW-70263,PepsiCo,Akron,OH,Tallahassee,FL,2025-05-24,2025-05-26,Dry Van,42719,915,2440,2076,278,364,14.9,delivered,Sports Drinks,Eagle Freight Inc,MC-227027,
CW-70264,PepsiCo,Orlando,FL,Charlotte,NC,2025-08-24,2025-08-27,Dry Van,42688,704,1495,1313,128,182,12.2,delivered,Snack Foods,Heartland Trucking Co,MC-277021,
CW-70265,PepsiCo,Tampa,FL,Grand Rapids,MI,2025-11-05,2025-11-08,Flatbed,31427,1050,2808,2354,275,454,16.2,delivered,Snack Foods,Buckeye Freight Systems,MC-248453,
CW-70266,PepsiCo,Miami,FL,Raleigh,NC,2025-08-20,2025-08-22,Reefer,39761,680,1881,2002,182,-121,-6.4,delivered,Snack Foods,Gulf Coast Carriers,MC-259166,34F
CW-70267,PepsiCo,Lakeland,FL,Knoxville,TN,2026-01-29,2026-01-31,Dry Van,35838,675,1684,1423,146,261,15.5,delivered,Beverages,Cardinal Logistics LLC,MC-280592,
CW-70268,PepsiCo,Detroit,MI,Raleigh,NC,2026-02-24,2026-02-26,Dry Van,29965,712,1407,1145,143,262,18.6,delivered,Sports Drinks,Seminole Express,MC-298447,
CW-70269,PepsiCo,Albany,GA,Detroit,MI,2025-05-18,2025-05-21,Reefer,31367,704,1993,1682,272,311,15.6,delivered,Sports Drinks,Tri-State Hauling Inc,MC-291305,34F
CW-70270,PepsiCo,Valdosta,GA,Nashville,TN,2026-01-06,2026-01-08,Reefer,32834,226,693,586,96,107,15.4,dispatched,Snack Foods,Evergreen Transport LLC,MC-255595,-10F
CW-70271,PepsiCo,Pensacola,FL,Camden,NJ,2026-01-27,2026-01-29,Dry Van,36690,1122,2753,2288,311,465,16.9,in_transit,Beverages,Copperhead Carriers,MC-294876,
CW-70272,PepsiCo,Trenton,NJ,Fort Myers,FL,2025-04-19,2025-04-21,Dry Van,25778,1008,2216,1805,303,411,18.5,delivered,Snack Foods,Cardinal Logistics LLC,MC-280592,
CW-70273,PepsiCo,Tampa,FL,Greensboro,NC,2025-07-02,2025-07-05,Dry Van,28589,707,1651,1504,227,147,8.9,covered,Sports Drinks,Pinnacle Freight LLC,MC-319873,
CW-70274,PepsiCo,Cincinnati,OH,Fayetteville,NC,2026-03-20,2026-03-22,Reefer,32433,547,1590,1388,162,202,12.7,delivered,Beverages,Blue Ridge Transport,MC-269879,34F
CW-70275,PepsiCo,Newark,NJ,Daytona Beach,FL,2026-02-03,2026-02-06,Reefer,39543,1091,3503,2919,360,584,16.7,in_transit,Beverages,Patriot Trucking Corp,MC-230598,34F
CW-70276,PepsiCo,Tampa,FL,Fort Myers,FL,2025-05-15,2025-05-16,Reefer,32741,414,1374,1123,111,251,18.3,delivered,Beverages,Keystone Carriers Inc,MC-252024,34F
CW-70277,PepsiCo,Albany,GA,Tampa,FL,2025-08-02,2025-08-03,Reefer,34272,383,1053,909,118,144,13.7,delivered,Sports Drinks,Patriot Trucking Corp,MC-230598,34F
CW-70278,PepsiCo,Columbus,OH,Tallahassee,FL,2025-10-27,2025-10-30,Reefer,32523,870,2759,2447,383,312,11.3,delivered,Snack Foods,Pinnacle Freight LLC,MC-319873,34F
CW-70279,PepsiCo,Lansing,MI,Savannah,GA,2025-11-27,2025-11-30,Reefer,42434,824,2795,2346,258,449,16.1,open,Beverages,Great Lakes Express,MC-262737,34F
