order_id,orderline_id,sku,quantity,picking_unit,unit_of_measure,order_type,order_date,picking_date,ship_date,ship_time,customer_id,shipping_method
SO-100025,SO-100025-2,10181,23,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,10:28:00,CUST-0172,Air Freight
SO-100025,SO-100025-3,10231,10,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,10:28:00,CUST-0172,Air Freight
SO-100025,SO-100025-4,10412,20,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,10:28:00,CUST-0172,Air Freight
SO-100025,SO-100025-5,10356,8,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,10:28:00,CUST-0172,Air Freight
SO-100025,SO-100025-6,10413,11,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,10:28:00,CUST-0172,Air Freight
SO-100025,SO-100025-7,10152,1,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,10:28:00,CUST-0172,Air Freight
SO-100025,SO-100025-8,10390,20,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,10:28:00,CUST-0172,Air Freight
SO-100025,SO-100025-9,10443,5,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,10:28:00,CUST-0172,Air Freight
SO-100025,SO-100025-10,10452,12,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,10:28:00,CUST-0172,Air Freight
SO-100025,SO-100025-11,10464,1,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,10:28:00,CUST-0172,Air Freight
SO-100026,SO-100026-1,10237,14,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,12:55:00,CUST-0120,Air Freight
SO-100026,SO-100026-2,10496,18,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,12:55:00,CUST-0120,Air Freight
SO-100026,SO-100026-3,10212,13,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,12:55:00,CUST-0120,Air Freight
SO-100026,SO-100026-4,10383,14,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,12:55:00,CUST-0120,Air Freight
SO-100026,SO-100026-5,10379,6,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,12:55:00,CUST-0120,Air Freight
SO-100026,SO-100026-6,10010,7,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,12:55:00,CUST-0120,Air Freight
SO-100026,SO-100026-7,10085,4,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,12:55:00,CUST-0120,Air Freight
SO-100026,SO-100026-8,10379,2,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,12:55:00,CUST-0120,Air Freight
SO-100026,SO-100026-9,10343,3,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,12:55:00,CUST-0120,Air Freight
SO-100026,SO-100026-10,10445,10,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,12:55:00,CUST-0120,Air Freight
SO-100026,SO-100026-11,10478,24,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,12:55:00,CUST-0120,Air Freight
SO-100026,SO-100026-12,10360,1,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,12:55:00,CUST-0120,Air Freight
SO-100026,SO-100026-13,10185,8,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,12:55:00,CUST-0120,Air Freight
SO-100027,SO-100027-1,10206,5,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:32:00,CUST-0068,Freight
SO-100027,SO-100027-2,10325,2,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:32:00,CUST-0068,Freight
SO-100027,SO-100027-3,10231,11,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:32:00,CUST-0068,Freight
SO-100027,SO-100027-4,10179,4,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:32:00,CUST-0068,Freight
SO-100027,SO-100027-5,10206,15,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:32:00,CUST-0068,Freight
SO-100027,SO-100027-6,10272,12,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:32:00,CUST-0068,Freight
SO-100027,SO-100027-7,10438,10,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:32:00,CUST-0068,Freight
SO-100027,SO-100027-8,10133,10,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:32:00,CUST-0068,Freight
SO-100027,SO-100027-9,10127,16,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:32:00,CUST-0068,Freight
SO-100027,SO-100027-10,10456,4,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:32:00,CUST-0068,Freight
SO-100027,SO-100027-11,10318,14,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:32:00,CUST-0068,Freight
SO-100028,SO-100028-1,10223,20,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,13:28:00,CUST-0011,Freight
SO-100028,SO-100028-2,10488,21,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,13:28:00,CUST-0011,Freight
SO-100028,SO-100028-3,10481,2,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,13:28:00,CUST-0011,Freight
SO-100029,SO-100029-1,10418,20,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:30:00,CUST-0038,Freight
SO-100029,SO-100029-2,10358,23,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:30:00,CUST-0038,Freight
SO-100029,SO-100029-3,10412,5,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:30:00,CUST-0038,Freight
SO-100029,SO-100029-4,10441,14,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:30:00,CUST-0038,Freight
SO-100030,SO-100030-1,10398,1,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,15:17:00,CUST-0097,Freight
SO-100030,SO-100030-2,10325,20,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,15:17:00,CUST-0097,Freight
SO-100030,SO-100030-3,10200,16,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,15:17:00,CUST-0097,Freight
SO-100030,SO-100030-4,10001,14,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,15:17:00,CUST-0097,Freight
SO-100030,SO-100030-5,10081,19,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,15:17:00,CUST-0097,Freight
SO-100030,SO-100030-6,10159,6,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,15:17:00,CUST-0097,Freight
SO-100030,SO-100030-7,10144,22,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,15:17:00,CUST-0097,Freight
SO-100030,SO-100030-8,10445,1,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,15:17:00,CUST-0097,Freight
SO-100030,SO-100030-9,10127,22,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,15:17:00,CUST-0097,Freight
SO-100031,SO-100031-1,10385,1,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,06:02:00,CUST-0013,CEP
SO-100031,SO-100031-2,10324,10,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,06:02:00,CUST-0013,CEP
SO-100031,SO-100031-3,10406,13,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,06:02:00,CUST-0013,CEP
SO-100031,SO-100031-4,10161,5,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,06:02:00,CUST-0013,CEP
SO-100031,SO-100031-5,10188,16,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,06:02:00,CUST-0013,CEP
SO-100031,SO-100031-6,10332,9,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,06:02:00,CUST-0013,CEP
SO-100031,SO-100031-7,10001,7,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,06:02:00,CUST-0013,CEP
SO-100031,SO-100031-8,10331,11,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,06:02:00,CUST-0013,CEP
SO-100032,SO-100032-1,10088,15,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:15:00,CUST-0166,Freight
SO-100032,SO-100032-2,10030,1,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:15:00,CUST-0166,Freight
SO-100032,SO-100032-3,10180,4,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:15:00,CUST-0166,Freight
SO-100032,SO-100032-4,10265,19,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,07:15:00,CUST-0166,Freight
SO-100033,SO-100033-1,10262,1,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,14:40:00,CUST-0027,CEP
SO-100033,SO-100033-2,10357,14,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,14:40:00,CUST-0027,CEP
SO-100033,SO-100033-3,10223,9,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,14:40:00,CUST-0027,CEP
SO-100033,SO-100033-4,10002,12,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,14:40:00,CUST-0027,CEP
SO-100033,SO-100033-5,10407,5,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,14:40:00,CUST-0027,CEP
SO-100033,SO-100033-6,10376,22,case,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,14:40:00,CUST-0027,CEP
SO-100033,SO-100033-7,10180,11,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,14:40:00,CUST-0027,CEP
SO-100033,SO-100033-8,10393,1,single,piece,store replenishment,2024-01-04,2024-01-04,2024-01-04,14:40:00,CUST-0027,CEP
SO-100034,SO-100034-1,10064,23,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:55:00,CUST-0044,Air Freight
SO-100034,SO-100034-2,10465,2,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:55:00,CUST-0044,Air Freight
SO-100034,SO-100034-3,10196,1,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:55:00,CUST-0044,Air Freight
SO-100034,SO-100034-4,10415,5,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:55:00,CUST-0044,Air Freight
SO-100034,SO-100034-5,10122,5,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:55:00,CUST-0044,Air Freight
SO-100034,SO-100034-6,10007,5,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:55:00,CUST-0044,Air Freight
SO-100034,SO-100034-7,10198,22,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:55:00,CUST-0044,Air Freight
SO-100034,SO-100034-8,10378,10,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:55:00,CUST-0044,Air Freight
SO-100034,SO-100034-9,10092,12,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:55:00,CUST-0044,Air Freight
SO-100034,SO-100034-10,10029,24,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:55:00,CUST-0044,Air Freight
SO-100034,SO-100034-11,10246,4,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:55:00,CUST-0044,Air Freight
SO-100034,SO-100034-12,10147,11,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:55:00,CUST-0044,Air Freight
SO-100034,SO-100034-13,10093,2,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:55:00,CUST-0044,Air Freight
SO-100034,SO-100034-14,10411,12,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:55:00,CUST-0044,Air Freight
SO-100035,SO-100035-1,10393,10,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100035,SO-100035-2,10266,12,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100035,SO-100035-3,10269,4,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100035,SO-100035-4,10063,4,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100035,SO-100035-5,10438,4,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100035,SO-100035-6,10170,24,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100035,SO-100035-7,10490,18,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100035,SO-100035-8,10207,7,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100035,SO-100035-9,10258,16,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100035,SO-100035-10,10387,1,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100035,SO-100035-11,10350,1,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100035,SO-100035-12,10206,6,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100035,SO-100035-13,10155,3,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100035,SO-100035-14,10136,2,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100035,SO-100035-15,10474,16,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:35:00,CUST-0050,CEP
SO-100036,SO-100036-1,10077,16,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,16:22:00,CUST-0003,Air Freight
SO-100037,SO-100037-1,10395,19,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:34:00,CUST-0082,Freight
SO-100037,SO-100037-2,10024,12,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:34:00,CUST-0082,Freight
SO-100037,SO-100037-3,10254,7,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:34:00,CUST-0082,Freight
SO-100037,SO-100037-4,10271,21,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:34:00,CUST-0082,Freight
SO-100037,SO-100037-5,10409,16,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:34:00,CUST-0082,Freight
SO-100037,SO-100037-6,10435,16,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:34:00,CUST-0082,Freight
SO-100037,SO-100037-7,10195,23,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:34:00,CUST-0082,Freight
SO-100037,SO-100037-8,10204,3,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:34:00,CUST-0082,Freight
SO-100037,SO-100037-9,10458,6,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:34:00,CUST-0082,Freight
SO-100038,SO-100038-1,10144,24,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:01:00,CUST-0157,Freight
SO-100038,SO-100038-2,10415,13,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:01:00,CUST-0157,Freight
SO-100038,SO-100038-3,10206,10,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:01:00,CUST-0157,Freight
SO-100038,SO-100038-4,10433,2,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:01:00,CUST-0157,Freight
SO-100038,SO-100038-5,10020,7,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:01:00,CUST-0157,Freight
SO-100038,SO-100038-6,10165,13,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:01:00,CUST-0157,Freight
SO-100038,SO-100038-7,10180,22,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:01:00,CUST-0157,Freight
SO-100039,SO-100039-1,10224,2,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:45:00,CUST-0118,CEP
SO-100040,SO-100040-1,10372,2,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100040,SO-100040-2,10464,15,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100040,SO-100040-3,10391,20,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100040,SO-100040-4,10226,18,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100040,SO-100040-5,10469,16,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100040,SO-100040-6,10031,6,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100040,SO-100040-7,10320,3,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100040,SO-100040-8,10352,4,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100040,SO-100040-9,10145,7,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100040,SO-100040-10,10386,2,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100040,SO-100040-11,10145,24,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100040,SO-100040-12,10202,4,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100040,SO-100040-13,10282,7,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100040,SO-100040-14,10023,24,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100040,SO-100040-15,10100,3,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,12:50:00,CUST-0133,CEP
SO-100041,SO-100041-1,10235,21,case,piece,e-com,2024-01-05,2024-01-05,2024-01-05,17:21:00,CUST-0076,CEP
SO-100041,SO-100041-2,10274,7,single,piece,e-com,2024-01-05,2024-01-05,2024-01-05,17:21:00,CUST-0076,CEP
SO-100041,SO-100041-3,10177,4,single,piece,e-com,2024-01-05,2024-01-05,2024-01-05,17:21:00,CUST-0076,CEP
SO-100041,SO-100041-4,10181,19,case,piece,e-com,2024-01-05,2024-01-05,2024-01-05,17:21:00,CUST-0076,CEP
SO-100041,SO-100041-5,10085,3,single,piece,e-com,2024-01-05,2024-01-05,2024-01-05,17:21:00,CUST-0076,CEP
SO-100041,SO-100041-6,10490,7,single,piece,e-com,2024-01-05,2024-01-05,2024-01-05,17:21:00,CUST-0076,CEP
SO-100041,SO-100041-7,10222,12,single,piece,e-com,2024-01-05,2024-01-05,2024-01-05,17:21:00,CUST-0076,CEP
SO-100041,SO-100041-8,10235,1,single,piece,e-com,2024-01-05,2024-01-05,2024-01-05,17:21:00,CUST-0076,CEP
SO-100041,SO-100041-9,10351,4,single,piece,e-com,2024-01-05,2024-01-05,2024-01-05,17:21:00,CUST-0076,CEP
SO-100041,SO-100041-10,10311,5,single,piece,e-com,2024-01-05,2024-01-05,2024-01-05,17:21:00,CUST-0076,CEP
SO-100042,SO-100042-1,10286,23,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:28:00,CUST-0149,CEP
SO-100042,SO-100042-2,10477,18,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:28:00,CUST-0149,CEP
SO-100042,SO-100042-3,10016,23,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:28:00,CUST-0149,CEP
SO-100042,SO-100042-4,10119,11,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:28:00,CUST-0149,CEP
SO-100042,SO-100042-5,10060,6,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:28:00,CUST-0149,CEP
SO-100042,SO-100042-6,10011,19,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,14:28:00,CUST-0149,CEP
SO-100043,SO-100043-1,10266,21,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:15:00,CUST-0159,Air Freight
SO-100043,SO-100043-2,10486,3,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:15:00,CUST-0159,Air Freight
SO-100043,SO-100043-3,10310,17,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:15:00,CUST-0159,Air Freight
SO-100043,SO-100043-4,10020,6,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:15:00,CUST-0159,Air Freight
SO-100043,SO-100043-5,10474,11,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:15:00,CUST-0159,Air Freight
SO-100043,SO-100043-6,10384,21,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:15:00,CUST-0159,Air Freight
SO-100043,SO-100043-7,10388,20,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:15:00,CUST-0159,Air Freight
SO-100043,SO-100043-8,10252,17,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:15:00,CUST-0159,Air Freight
SO-100043,SO-100043-9,10253,17,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:15:00,CUST-0159,Air Freight
SO-100043,SO-100043-10,10335,9,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:15:00,CUST-0159,Air Freight
SO-100043,SO-100043-11,10152,11,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:15:00,CUST-0159,Air Freight
SO-100043,SO-100043-12,10154,11,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:15:00,CUST-0159,Air Freight
SO-100043,SO-100043-13,10058,5,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:15:00,CUST-0159,Air Freight
SO-100043,SO-100043-14,10113,11,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,11:15:00,CUST-0159,Air Freight
SO-100044,SO-100044-1,10039,14,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:12:00,CUST-0180,Freight
SO-100044,SO-100044-2,10296,3,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:12:00,CUST-0180,Freight
SO-100044,SO-100044-3,10415,8,single,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:12:00,CUST-0180,Freight
SO-100044,SO-100044-4,10387,20,case,piece,store replenishment,2024-01-05,2024-01-05,2024-01-05,15:12:00,CUST-0180,Freight
SO-100045,SO-100045-1,10187,9,single,piece,first allocation,2024-01-05,2024-01-05,2024-01-05,12:38:00,CUST-0180,CEP
SO-100045,SO-100045-2,10465,14,case,piece,first allocation,2024-01-05,2024-01-05,2024-01-05,12:38:00,CUST-0180,CEP
SO-100045,SO-100045-3,10411,1,single,piece,first allocation,2024-01-05,2024-01-05,2024-01-05,12:38:00,CUST-0180,CEP
SO-100045,SO-100045-4,10072,24,case,piece,first allocation,2024-01-05,2024-01-05,2024-01-05,12:38:00,CUST-0180,CEP
SO-100045,SO-100045-5,10244,9,single,piece,first allocation,2024-01-05,2024-01-05,2024-01-05,12:38:00,CUST-0180,CEP
